frame,t_ms,wrist_x,wrist_y,index_mcp_x,index_mcp_y,middle_mcp_x,middle_mcp_y,ring_mcp_x,ring_mcp_y,hand_score,handedness
2337,78005.933,0.108518,0.826779,0.233410,0.509254,0.220770,0.500034,0.211011,0.518075,0.9808,Right
2338,78039.244,0.128266,0.793840,0.252097,0.503344,0.239597,0.491835,0.229342,0.503146,0.9892,Right
2339,78072.556,0.126657,0.777994,0.260416,0.505468,0.247060,0.491028,0.233476,0.499667,0.9904,Right
2340,78105.878,0.114313,0.786187,0.240576,0.494641,0.229418,0.478282,0.221605,0.492692,0.9819,Right
2341,78139.189,0.104173,0.810760,0.236575,0.512368,0.223286,0.499590,0.211310,0.514745,0.9917,Right
2342,78172.500,0.091796,0.844779,0.218785,0.539744,0.203180,0.524734,0.191253,0.542700,0.9900,Right
2343,78205.822,0.082283,0.867903,0.213170,0.557897,0.196920,0.545777,0.184030,0.566756,0.9901,Right
2344,78239.133,0.087285,0.864785,0.218125,0.555215,0.201163,0.543254,0.187001,0.563340,0.9941,Right
2345,78272.444,0.102295,0.841430,0.228967,0.524904,0.215019,0.513914,0.203605,0.533330,0.9868,Right
2346,78305.767,0.121409,0.803385,0.243441,0.505091,0.231603,0.496828,0.222279,0.513280,0.9857,Right
2347,78339.078,0.127077,0.783113,0.249585,0.496882,0.239226,0.482030,0.230795,0.495082,0.9645,Right
2348,78372.389,0.122255,0.784511,0.245746,0.499438,0.233761,0.485284,0.224438,0.497776,0.9905,Right
2349,78405.711,0.105778,0.802718,0.234293,0.513217,0.222096,0.497413,0.211933,0.510677,0.9914,Right
2350,78439.022,0.090677,0.831598,0.224127,0.539915,0.207476,0.525614,0.193486,0.542143,0.9928,Right
2351,78472.333,0.075312,0.862524,0.206347,0.565449,0.187847,0.548830,0.172825,0.564590,0.9933,Right
2352,78505.656,0.064239,0.874611,0.197278,0.568984,0.181571,0.550516,0.168986,0.566639,0.9892,Right
2353,78538.967,0.090153,0.861741,0.215060,0.547986,0.196692,0.531988,0.182034,0.548785,0.9935,Right
2354,78572.278,0.107367,0.823537,0.228914,0.520119,0.215516,0.505804,0.205551,0.519451,0.9854,Right
2355,78605.600,0.125320,0.788547,0.250348,0.499601,0.237535,0.489096,0.227244,0.502255,0.9881,Right
2356,78638.911,0.125832,0.780930,0.256265,0.508479,0.242965,0.492635,0.230319,0.501339,0.9909,Right
2357,78672.222,0.110674,0.793316,0.237619,0.500451,0.225859,0.485432,0.217047,0.500170,0.9925,Right
2358,78705.544,0.096322,0.824622,0.228411,0.525591,0.213387,0.511139,0.200075,0.527248,0.9938,Right
2359,78738.856,0.079242,0.853258,0.208379,0.553578,0.191823,0.538783,0.178837,0.556006,0.9886,Right
2360,78772.167,0.064487,0.873692,0.195991,0.567239,0.179346,0.551109,0.166621,0.568610,0.9921,Right
2361,78805.478,0.073954,0.873442,0.201534,0.558616,0.185201,0.540718,0.171746,0.558176,0.9850,Right
2362,78838.800,0.093121,0.838814,0.213855,0.527297,0.198330,0.516783,0.187131,0.535877,0.9912,Right
2363,78872.111,0.110096,0.811771,0.233051,0.514485,0.220083,0.499239,0.209289,0.511188,0.9872,Right
2364,78905.422,0.105139,0.793736,0.236062,0.508747,0.221502,0.491036,0.209516,0.500676,0.9897,Right
2365,78938.744,0.091420,0.796487,0.222585,0.516055,0.206965,0.495947,0.194526,0.505144,0.9927,Right
2366,78972.056,0.075238,0.825023,0.207769,0.541993,0.188839,0.521735,0.172259,0.530527,0.9938,Right
2367,79005.367,0.057094,0.854710,0.192311,0.565431,0.171965,0.543874,0.155225,0.554825,0.9919,Right
2368,79038.689,0.043873,0.874858,0.189944,0.570741,0.168593,0.551613,0.149688,0.569030,0.9919,Right
2369,79072.000,0.047438,0.883337,0.192520,0.583061,0.172227,0.557847,0.153304,0.569568,0.9918,Right
2370,79105.311,0.053465,0.878354,0.203508,0.578595,0.181406,0.551187,0.158553,0.559699,0.9920,Right
2371,79138.633,0.055598,0.865073,0.209572,0.575738,0.187028,0.545948,0.163107,0.551023,0.9917,Right
2372,79171.944,0.058883,0.856819,0.217186,0.568406,0.195946,0.539411,0.172826,0.544602,0.9922,Right
2373,79205.256,0.065591,0.853540,0.231451,0.580546,0.210245,0.553164,0.188111,0.556662,0.9878,Right
2374,79238.578,0.082825,0.850185,0.251347,0.579928,0.231256,0.554436,0.209806,0.561153,0.9863,Right
2375,79271.889,0.106996,0.853659,0.273933,0.581850,0.251887,0.561022,0.230512,0.572694,0.9952,Right
2376,79305.200,0.125983,0.856678,0.289682,0.588117,0.270123,0.570495,0.252289,0.583587,0.9958,Right
2377,79338.522,0.145857,0.869958,0.298762,0.588966,0.282311,0.575243,0.270660,0.593301,0.9946,Right
2378,79371.833,0.166100,0.875564,0.317183,0.595960,0.305081,0.587421,0.296761,0.607529,0.9937,Right
2379,79405.144,0.193919,0.887103,0.338143,0.600591,0.328492,0.595463,0.322223,0.622326,0.9929,Right
2380,79438.456,0.222837,0.896203,0.360029,0.615225,0.352540,0.606355,0.349938,0.630496,0.9878,Right
2381,79471.778,0.248232,0.906227,0.372370,0.622536,0.365867,0.615549,0.367228,0.644856,0.9894,Right
2382,79505.089,0.267824,0.916760,0.387326,0.638222,0.385357,0.630161,0.389156,0.658015,0.9760,Right
2383,79538.400,0.281836,0.936925,0.397846,0.650704,0.395775,0.642372,0.400545,0.670841,0.9696,Right
2384,79571.722,0.288678,0.946309,0.405035,0.664593,0.403140,0.656805,0.408452,0.686357,0.9794,Right
2385,79605.033,0.292768,0.964232,0.396558,0.674774,0.399331,0.668580,0.408716,0.698668,0.9771,Right
2386,79638.344,0.286161,0.968205,0.387947,0.680307,0.389949,0.677562,0.397786,0.709169,0.9777,Right
2387,79671.667,0.277628,0.978898,0.374446,0.685682,0.376381,0.684505,0.383919,0.719067,0.9696,Right
2388,79704.978,0.262142,0.982330,0.368983,0.693867,0.366512,0.694682,0.370443,0.729805,0.9815,Right
2389,79738.289,0.257965,0.983279,0.358551,0.703052,0.356008,0.705985,0.360213,0.739442,0.9795,Right
2390,79771.611,0.255312,0.985887,0.362154,0.701118,0.359181,0.702435,0.363552,0.739162,0.9870,Right
2391,79804.922,0.268137,0.988712,0.371702,0.689219,0.367841,0.686667,0.372498,0.722713,0.9837,Right
2392,79838.233,0.282592,0.978378,0.383339,0.675914,0.383916,0.671603,0.391884,0.703676,0.9580,Right
2393,79871.556,0.289159,0.953126,0.391924,0.662094,0.390211,0.659269,0.396104,0.688702,0.9757,Right
2394,79904.867,0.287861,0.949576,0.393487,0.652910,0.390311,0.648641,0.395294,0.678410,0.9710,Right
2395,79938.178,0.272896,0.950324,0.382265,0.662342,0.378122,0.657423,0.382307,0.685891,0.9859,Right
2396,79971.500,0.252797,0.963333,0.366998,0.667115,0.361299,0.663809,0.363921,0.691372,0.9778,Right
2397,80004.811,0.224292,0.980868,0.345011,0.679150,0.336297,0.676117,0.336436,0.706528,0.9855,Right
2398,80038.122,0.209098,0.987628,0.329033,0.698723,0.319476,0.697546,0.319895,0.726131,0.9856,Right
2399,80071.444,0.209148,0.991519,0.329533,0.698755,0.321257,0.699166,0.320720,0.728498,0.9810,Right
2400,80104.756,0.226830,0.994211,0.339241,0.688455,0.332123,0.686673,0.334069,0.719036,0.9881,Right
2401,80138.067,0.254380,0.978247,0.359134,0.666113,0.353889,0.663077,0.358684,0.691932,0.9815,Right
2402,80171.378,0.274601,0.951445,0.374698,0.655903,0.372104,0.650862,0.378455,0.677225,0.9811,Right
2403,80204.700,0.284070,0.941392,0.388058,0.643456,0.384134,0.638243,0.389131,0.665743,0.9771,Right
2404,80238.011,0.277209,0.941767,0.386347,0.649151,0.379518,0.643771,0.382232,0.672221,0.9880,Right
2405,80271.322,0.261178,0.951870,0.372217,0.660379,0.366140,0.656182,0.369085,0.683218,0.9848,Right
2406,80304.644,0.238890,0.978889,0.356829,0.678068,0.349045,0.674645,0.350519,0.701856,0.9819,Right
2407,80337.956,0.233879,0.997860,0.350194,0.696794,0.342647,0.697587,0.343986,0.728164,0.9822,Right
2408,80371.267,0.246547,1.003732,0.352950,0.702201,0.349614,0.704241,0.353915,0.738413,0.9812,Right
2409,80404.589,0.267405,1.000188,0.367546,0.692067,0.363757,0.690163,0.370100,0.724683,0.9787,Right
2410,80437.900,0.290603,0.976890,0.390897,0.671311,0.388621,0.666467,0.395169,0.696128,0.9696,Right
2411,80471.211,0.310086,0.955479,0.407920,0.656237,0.406822,0.650689,0.413653,0.676736,0.9522,Right
2412,80504.533,0.314216,0.942668,0.413283,0.646765,0.412971,0.640357,0.420904,0.664791,0.9491,Right
2413,80537.844,0.303057,0.939162,0.409929,0.646572,0.404401,0.641267,0.408535,0.670422,0.9863,Right
2414,80571.156,0.285830,0.961745,0.393495,0.662685,0.387574,0.658775,0.391633,0.687348,0.9823,Right
2415,80604.478,0.266786,0.986997,0.376795,0.684402,0.371342,0.683645,0.375334,0.715089,0.9794,Right
2416,80637.789,0.267416,1.006580,0.373299,0.703616,0.367471,0.705853,0.370641,0.738841,0.9797,Right
2417,80671.100,0.287335,1.010931,0.381389,0.705929,0.376228,0.705201,0.382599,0.742016,0.9870,Right
2418,80704.422,0.317241,0.998054,0.398872,0.695473,0.400652,0.691185,0.411542,0.722385,0.9671,Right
2419,80737.733,0.341374,0.982665,0.425084,0.676949,0.426792,0.673276,0.437147,0.701776,0.9283,Right
2420,80771.044,0.371156,0.972934,0.444505,0.667546,0.450958,0.659718,0.466854,0.684147,0.9420,Right
2421,80804.356,0.391986,0.967027,0.458748,0.667480,0.464757,0.657690,0.482646,0.682826,0.9504,Right
2422,80837.678,0.401327,0.983834,0.453317,0.686798,0.465170,0.672910,0.488511,0.692379,0.9850,Right
2423,80870.989,0.406841,0.999879,0.451871,0.702482,0.471566,0.705217,0.499493,0.730697,0.9871,Right
2424,80904.300,0.387561,1.005601,0.447035,0.739446,0.468669,0.745014,0.494990,0.772367,0.9955,Right
2425,80937.622,0.390807,1.023993,0.446520,0.759093,0.470809,0.768137,0.496309,0.804895,0.9963,Right
2426,80970.933,0.399959,1.040645,0.456484,0.786686,0.477762,0.788739,0.503026,0.824850,0.9984,Right
2427,81004.244,0.421562,1.030120,0.467117,0.771833,0.498161,0.776823,0.530331,0.809163,0.9928,Right
2428,81037.567,0.454862,1.013321,0.482360,0.754037,0.514460,0.755035,0.549762,0.780280,0.9946,Right
2429,81070.878,0.480523,0.987433,0.512642,0.734696,0.540004,0.731319,0.571975,0.753920,0.9965,Right
2430,81104.189,0.500143,0.976926,0.527476,0.716251,0.553226,0.717238,0.583673,0.741553,0.9945,Right
2431,81137.511,0.503929,0.969424,0.529601,0.716704,0.554685,0.716010,0.584625,0.739424,0.9959,Right
2432,81170.822,0.491741,0.971330,0.515490,0.730352,0.542630,0.732840,0.573736,0.755328,0.9965,Right
2433,81204.133,0.475160,0.992912,0.493905,0.759450,0.527197,0.766417,0.561515,0.792684,0.9950,Right
2434,81237.456,0.451191,1.025117,0.491912,0.805883,0.522070,0.833671,0.549869,0.878261,0.9883,Right
2435,81270.767,0.426642,1.049305,0.480054,0.826461,0.505054,0.882739,0.524817,0.951578,0.9849,Right
2436,81304.078,0.436410,1.050258,0.479295,0.819720,0.509462,0.859464,0.536733,0.916726,0.9838,Right
2437,81337.400,0.455532,1.022743,0.497995,0.792750,0.527053,0.802719,0.555909,0.839415,0.9886,Right
2438,81370.711,0.477967,0.997770,0.503380,0.763509,0.533837,0.766327,0.567054,0.793296,0.9969,Right
2439,81404.022,0.496672,0.978720,0.515211,0.746037,0.545265,0.743778,0.579638,0.763161,0.9975,Right
2440,81437.344,0.510230,0.966253,0.529037,0.728920,0.556214,0.729084,0.588339,0.750363,0.9980,Right
2441,81470.656,0.505486,0.963441,0.520718,0.726605,0.547098,0.728817,0.578344,0.750278,0.9966,Right
2442,81503.967,0.485500,0.970288,0.495834,0.742850,0.526079,0.744806,0.560026,0.763716,0.9969,Right
2443,81537.289,0.468733,0.986431,0.483394,0.767109,0.518262,0.775083,0.553647,0.802125,0.9934,Right
2444,81570.600,0.437708,1.005691,0.485111,0.802894,0.513139,0.826130,0.538529,0.869633,0.9940,Right
2445,81603.911,0.416721,1.034030,0.474017,0.826296,0.500067,0.874205,0.519524,0.937508,0.9901,Right
2446,81637.233,0.432537,1.047618,0.458877,0.819976,0.489757,0.833570,0.520383,0.873018,0.9922,Right
2447,81670.544,0.445630,1.015080,0.473943,0.782390,0.508078,0.788185,0.542945,0.817565,0.9939,Right
2448,81703.856,0.462377,0.990534,0.480618,0.753819,0.512673,0.750049,0.547786,0.768905,0.9963,Right
2449,81737.167,0.472789,0.970945,0.494074,0.732166,0.521335,0.727566,0.552999,0.746914,0.9978,Right
2450,81770.489,0.474532,0.968053,0.490885,0.726168,0.517838,0.723416,0.549401,0.742009,0.9955,Right
2451,81803.800,0.460102,0.976488,0.470700,0.747782,0.499664,0.745181,0.533602,0.762248,0.9962,Right
2452,81837.111,0.443364,0.988191,0.461557,0.776235,0.494662,0.779657,0.528111,0.803816,0.9946,Right
2453,81870.433,0.415087,1.018062,0.459897,0.815388,0.488700,0.838569,0.516087,0.881263,0.9881,Right
2454,81903.744,0.392110,1.042176,0.451291,0.831491,0.475915,0.882596,0.494696,0.948132,0.9782,Right
2455,81937.056,0.404884,1.060360,0.437994,0.818816,0.465674,0.833302,0.492645,0.869449,0.9864,Right
2456,81970.378,0.417656,1.021288,0.455985,0.787264,0.483449,0.791343,0.513934,0.823391,0.9983,Right
2457,82003.689,0.438021,0.993034,0.465282,0.756694,0.495776,0.753888,0.531118,0.773483,0.9968,Right
2458,82037.000,0.450718,0.974076,0.474935,0.735181,0.500194,0.728860,0.533310,0.751156,0.9971,Right
2459,82070.322,0.452996,0.977542,0.473236,0.730773,0.496564,0.726636,0.528045,0.746917,0.9964,Right
2460,82103.633,0.435318,0.983646,0.457443,0.744886,0.484803,0.745516,0.516877,0.764328,0.9936,Right
2461,82136.944,0.409784,0.997703,0.441708,0.774271,0.471297,0.776612,0.502181,0.799590,0.9951,Right
2462,82170.267,0.390897,1.043351,0.423463,0.818007,0.447422,0.823341,0.474100,0.854728,0.9972,Right
2463,82203.578,0.376118,1.059264,0.416847,0.823002,0.442429,0.856156,0.467516,0.908046,0.9900,Right
2464,82236.889,0.394803,1.048664,0.433168,0.815595,0.457380,0.830978,0.483073,0.868629,0.9857,Right
2465,82270.211,0.409290,1.018397,0.449009,0.774682,0.476687,0.781223,0.508080,0.812284,0.9971,Right
2466,82303.522,0.437000,0.993226,0.461680,0.747207,0.490120,0.743884,0.523867,0.763791,0.9963,Right
2467,82336.833,0.457851,0.973918,0.474000,0.725568,0.502264,0.720880,0.536488,0.741107,0.9969,Right
2468,82370.156,0.461565,0.971797,0.476208,0.719987,0.501903,0.718954,0.534472,0.739049,0.9947,Right
2469,82403.467,0.439433,0.978837,0.461455,0.742542,0.489923,0.743921,0.522155,0.762118,0.9939,Right
2470,82436.778,0.411415,0.993037,0.442373,0.770032,0.471613,0.771226,0.502374,0.793490,0.9949,Right
2471,82470.089,0.391749,1.036121,0.425614,0.804775,0.448185,0.812542,0.473820,0.844272,0.9977,Right
2472,82503.411,0.382541,1.048062,0.422103,0.810884,0.438671,0.821533,0.460914,0.857423,0.9984,Right
2473,82536.722,0.392892,1.035985,0.433713,0.803205,0.458126,0.809680,0.485008,0.842630,0.9932,Right
2474,82570.033,0.410021,0.998569,0.445936,0.757456,0.476859,0.760995,0.512222,0.784994,0.9959,Right
2475,82603.356,0.430918,0.973560,0.465449,0.725119,0.489714,0.725888,0.520606,0.746716,0.9919,Right
2476,82636.667,0.447004,0.960543,0.472460,0.707221,0.494797,0.699419,0.526043,0.719195,0.9954,Right
2477,82669.978,0.444516,0.962659,0.467271,0.705671,0.488286,0.699646,0.518573,0.717484,0.9928,Right
2478,82703.300,0.421657,0.987249,0.450025,0.726797,0.471966,0.720532,0.502267,0.737266,0.9878,Right
2479,82736.611,0.405927,1.003320,0.430260,0.762922,0.454513,0.757288,0.485246,0.777878,0.9939,Right
2480,82769.922,0.378018,1.027077,0.415898,0.794614,0.439056,0.802854,0.464551,0.831711,0.9955,Right
2481,82803.244,0.379952,1.045310,0.419492,0.804114,0.439881,0.810159,0.465049,0.843303,0.9980,Right
2482,82836.556,0.390759,1.028823,0.424999,0.790929,0.449720,0.789849,0.478740,0.817095,0.9955,Right
2483,82869.867,0.409954,0.999431,0.438830,0.747725,0.463758,0.743740,0.495898,0.761674,0.9890,Right
2484,82903.189,0.425442,0.974456,0.454483,0.716751,0.475968,0.710186,0.506337,0.725661,0.9875,Right
2485,82936.500,0.432139,0.964653,0.457896,0.700616,0.478423,0.693173,0.508315,0.710357,0.9875,Right
2486,82969.811,0.422096,0.975131,0.455340,0.707819,0.475471,0.701880,0.504793,0.723745,0.9932,Right
2487,83003.133,0.400985,0.997263,0.438933,0.729559,0.455675,0.721687,0.480480,0.740738,0.9874,Right
2488,83036.444,0.367149,1.020583,0.410775,0.768841,0.432118,0.767263,0.458186,0.793426,0.9952,Right
2489,83069.756,0.341151,1.052495,0.393390,0.800362,0.412343,0.805406,0.434655,0.838893,0.9956,Right
2490,83103.067,0.345309,1.057627,0.399053,0.801600,0.415753,0.808246,0.437633,0.844442,0.9972,Right
2491,83136.389,0.356927,1.044432,0.409871,0.781991,0.425261,0.774749,0.447752,0.802680,0.9891,Right
2492,83169.700,0.381453,1.014802,0.426802,0.739402,0.442834,0.729547,0.467576,0.749974,0.9572,Right
2493,83203.011,0.400636,0.984551,0.439326,0.703817,0.454490,0.692994,0.479007,0.712190,0.9755,Right
2494,83236.333,0.398606,0.965002,0.445311,0.686332,0.456687,0.676740,0.478662,0.698046,0.9638,Right
2495,83269.644,0.387554,0.968324,0.437085,0.690771,0.446885,0.682916,0.468394,0.706887,0.9889,Right
2496,83302.956,0.361732,0.998868,0.417069,0.715192,0.425719,0.707821,0.443668,0.728272,0.9850,Right
2497,83336.278,0.325459,1.023321,0.390944,0.750426,0.399686,0.746342,0.415433,0.772259,0.9926,Right
2498,83369.589,0.314702,1.027257,0.383397,0.758421,0.390521,0.758178,0.405077,0.790939,0.9934,Right
2499,83402.900,0.318224,1.018340,0.386062,0.756811,0.396644,0.753771,0.412755,0.784228,0.9853,Right
2500,83436.222,0.338800,1.010441,0.404297,0.730675,0.410715,0.726713,0.424875,0.753581,0.9689,Right
2501,83469.533,0.354205,0.994311,0.416290,0.699825,0.423220,0.690859,0.439511,0.714128,0.9386,Right
2502,83502.844,0.355570,0.973170,0.422992,0.675603,0.429409,0.666111,0.446786,0.688531,0.9432,Right
2503,83536.167,0.345253,0.963087,0.421375,0.658590,0.423983,0.653862,0.439074,0.677303,0.9443,Right
2504,83569.478,0.323743,0.972578,0.407092,0.669050,0.404448,0.666184,0.414007,0.693464,0.9768,Right
2505,83602.789,0.297709,0.995365,0.385708,0.679550,0.381156,0.681539,0.385989,0.712092,0.9802,Right
2506,83636.111,0.253261,0.997882,0.361866,0.702923,0.354425,0.706047,0.355348,0.738758,0.9817,Right
2507,83669.422,0.222251,0.998609,0.336496,0.714716,0.326128,0.714491,0.325954,0.742822,0.9782,Right
2508,83702.733,0.192219,0.982496,0.313990,0.702565,0.303800,0.700907,0.301506,0.727924,0.9826,Right
2509,83736.056,0.160204,0.960409,0.294102,0.690299,0.281312,0.684092,0.274978,0.706247,0.9853,Right
2510,83769.367,0.137144,0.950465,0.282367,0.668575,0.268737,0.656563,0.258667,0.671164,0.9897,Right
2511,83802.678,0.116026,0.947430,0.271946,0.665761,0.257729,0.645035,0.244186,0.644613,0.9931,Right
2512,83835.989,0.105990,0.922529,0.279269,0.658016,0.263098,0.636797,0.246777,0.634012,0.9912,Right
2513,83869.311,0.116012,0.913395,0.296148,0.646728,0.279447,0.622352,0.262553,0.621217,0.9873,Right
2514,83902.622,0.134845,0.901920,0.310420,0.647354,0.295825,0.621871,0.280946,0.617874,0.9898,Right
2515,83935.933,0.147618,0.909861,0.320607,0.658575,0.306012,0.631652,0.291478,0.625008,0.9884,Right
2516,83969.256,0.140658,0.907366,0.322858,0.672023,0.309480,0.644101,0.295027,0.634166,0.9925,Right
2517,84002.567,0.120111,0.906846,0.306945,0.660849,0.294386,0.636496,0.278882,0.633178,0.9926,Right
2518,84035.878,0.089455,0.909103,0.272753,0.651388,0.257532,0.630907,0.241202,0.632764,0.9910,Right
2519,84069.200,0.072015,0.896865,0.268850,0.647128,0.252841,0.621641,0.235268,0.616688,0.9879,Right
2520,84102.511,0.073104,0.893912,0.273566,0.651638,0.255308,0.623029,0.235476,0.613733,0.9883,Right
2521,84135.822,0.097824,0.892774,0.290079,0.644733,0.268747,0.622519,0.244992,0.617397,0.9888,Right
2522,84169.144,0.117908,0.893945,0.301951,0.634906,0.282570,0.611502,0.261977,0.612081,0.9901,Right
2523,84202.456,0.132809,0.894464,0.315672,0.637960,0.299913,0.609901,0.283681,0.607970,0.9941,Right
2524,84235.767,0.138702,0.896003,0.321290,0.652149,0.306872,0.628115,0.291242,0.623167,0.9933,Right
2525,84269.089,0.133487,0.893594,0.319031,0.673202,0.306106,0.640841,0.291197,0.628488,0.9914,Right
2526,84302.400,0.106957,0.897684,0.292079,0.642934,0.274846,0.623107,0.257229,0.627171,0.9894,Right
2527,84335.711,0.077502,0.904278,0.264924,0.641554,0.242096,0.626595,0.218892,0.635119,0.9851,Right
2528,84369.033,0.057323,0.903504,0.251206,0.652073,0.228358,0.624746,0.203990,0.624691,0.9792,Right
2529,84402.344,0.059781,0.915280,0.255986,0.655171,0.231631,0.626392,0.204039,0.623418,0.9898,Right
2530,84435.656,0.075007,0.912911,0.262563,0.652649,0.238766,0.626550,0.215236,0.626459,0.9938,Right
2531,84468.978,0.094097,0.918334,0.271510,0.645630,0.248314,0.625960,0.226472,0.633990,0.9936,Right
2532,84502.289,0.112399,0.916705,0.289048,0.638376,0.266600,0.619725,0.245003,0.629450,0.9951,Right
2533,84535.600,0.118227,0.911561,0.298280,0.643639,0.278245,0.621084,0.259003,0.622830,0.9894,Right
2534,84568.922,0.104737,0.908666,0.285639,0.633472,0.268930,0.612816,0.251125,0.619708,0.9900,Right
2535,84602.233,0.083583,0.920661,0.263505,0.641270,0.241672,0.621913,0.220230,0.632031,0.9885,Right
2536,84635.544,0.061320,0.921231,0.244744,0.663276,0.221587,0.640149,0.197922,0.645475,0.9889,Right
2537,84668.856,0.060333,0.939057,0.240230,0.659484,0.215552,0.631877,0.190213,0.636590,0.9919,Right
2538,84702.178,0.068519,0.935363,0.244539,0.652675,0.218954,0.628819,0.193693,0.638612,0.9945,Right
